OrderDate,OrderID,Customer,Segment,Region,Product,Category,SubCategory,Quantity,UnitPrice,DiscountPct,PaymentMethod,SalesChannel,Sales,COGS,Profit
2025-07-02,SO-17182,Globex Ltd,Consumer,West,Furnishings 512,Furniture,Furnishings,1,123.85,0.0,Card,Wholesale,123.85,101.56,22.29
2025-07-02,SO-17178,Wayne Enterprises,Corporate,South,Machines 717,Technology,Machines,1,454.43,0.0,PayPal,Retail,454.43,354.46,99.97
2025-07-02,SO-17174,Aperture Labs,Corporate,South,Tables 997,Furniture,Tables,1,165.38,0.05,Card,Wholesale,157.11,135.61,21.5
2025-07-03,SO-17192,Acme Corp,Home Office,Central,Storage 628,Office Supplies,Storage,1,454.26,0.0,Cash,Online,454.26,327.07,127.19
2025-07-03,SO-17186,Hooli,Corporate,Central,Binders 743,Office Supplies,Binders,1,495.15,0.0,PayPal,Wholesale,495.15,356.51,138.64
2025-07-03,SO-17189,Globex Ltd,Corporate,Central,Storage 144,Office Supplies,Storage,3,543.13,0.15,Wire,Wholesale,1384.98,1173.15,211.83
2025-07-03,SO-17191,Wayne Enterprises,Consumer,West,Chairs 577,Furniture,Chairs,1,255.97,0.05,Card,Wholesale,243.17,209.9,33.27
2025-07-03,SO-17190,Gringotts,Corporate,South,Accessories 803,Technology,Accessories,1,520.64,0.2,Wire,Online,416.51,406.1,10.41
2025-07-04,SO-17199,Cyberdyne,Corporate,South,Bookcases 442,Furniture,Bookcases,3,511.43,0.1,Card,Online,1380.86,1258.11,122.75
2025-07-04,SO-17196,Cyberdyne,Corporate,East,Storage 870,Office Supplies,Storage,1,142.32,0.0,PayPal,Online,142.32,102.47,39.85
2025-07-04,SO-17197,Vehement Capital,Consumer,Central,Bookcases 327,Furniture,Bookcases,1,322.56,0.2,Wire,Online,258.05,264.5,-6.45
2025-07-04,SO-17195,Stark Industries,Home Office,East,Accessories 897,Technology,Accessories,2,478.02,0.0,Cash,Wholesale,956.04,745.72,210.32
2025-07-04,SO-17203,Hooli,Home Office,South,Accessories 730,Technology,Accessories,1,281.85,0.0,PayPal,Retail,281.85,219.84,62.01
2025-07-04,SO-17193,Globex Ltd,Consumer,Central,Paper 344,Office Supplies,Paper,1,80.41,0.0,PayPal,Retail,80.41,57.9,22.51
2025-07-04,SO-17202,Stark Industries,Corporate,West,Bookcases 186,Furniture,Bookcases,1,133.75,0.05,PayPal,Online,127.06,109.68,17.38
2025-07-05,SO-17207,Pied Piper,Consumer,South,Furnishings 130,Furniture,Furnishings,1,121.55,0.05,Card,Retail,115.47,99.67,15.8
2025-07-06,SO-17210,Cyberdyne,Home Office,West,Furnishings 948,Furniture,Furnishings,2,546.63,0.0,Wire,Retail,1093.26,896.48,196.78
2025-07-06,SO-17214,Cyberdyne,Corporate,West,Furnishings 450,Furniture,Furnishings,1,247.91,0.0,Wire,Wholesale,247.91,203.29,44.62
2025-07-06,SO-17217,Tyrell Corp,Home Office,West,Bookcases 735,Furniture,Bookcases,1,347.06,0.1,PayPal,Retail,312.35,284.59,27.76
2025-07-06,SO-17215,Umbrella Co,Corporate,South,Furnishings 283,Furniture,Furnishings,1,31.2,0.0,Cash,Retail,31.2,25.58,5.62
2025-07-06,SO-17212,Wayne Enterprises,Consumer,Central,Accessories 404,Technology,Accessories,1,397.45,0.1,Cash,Online,357.7,310.01,47.69
2025-07-07,SO-17226,Gringotts,Home Office,South,Storage 819,Office Supplies,Storage,1,97.67,0.05,Card,Wholesale,92.79,70.32,22.47
2025-07-07,SO-17222,Cyberdyne,Home Office,Central,Machines 164,Technology,Machines,1,403.77,0.0,PayPal,Wholesale,403.77,314.94,88.83
2025-07-07,SO-17220,Wayne Enterprises,Home Office,West,Binders 169,Office Supplies,Binders,1,434.73,0.0,Cash,Retail,434.73,313.01,121.72
2025-07-07,SO-17219,Stark Industries,Consumer,South,Bookcases 366,Furniture,Bookcases,2,427.01,0.1,Cash,Retail,768.62,700.3,68.32
2025-07-07,SO-17223,Cyberdyne,Corporate,West,Art 330,Office Supplies,Art,1,47.33,0.2,Card,Online,37.86,34.08,3.78
2025-07-07,SO-17224,Hooli,Home Office,South,Copiers 418,Technology,Copiers,1,521.9,0.2,PayPal,Online,417.52,407.08,10.44
2025-07-07,SO-17221,Pied Piper,Corporate,West,Copiers 978,Technology,Copiers,2,308.24,0.0,Wire,Wholesale,616.48,480.86,135.62
2025-07-07,SO-17227,Gringotts,Corporate,South,Copiers 772,Technology,Copiers,1,66.46,0.05,Wire,Retail,63.14,51.84,11.3
2025-07-08,SO-17236,Oscorp,Corporate,South,Machines 204,Technology,Machines,2,159.78,0.0,Cash,Retail,319.56,249.26,70.3
2025-07-08,SO-17228,Initech,Corporate,Central,Chairs 214,Furniture,Chairs,1,518.94,0.05,PayPal,Retail,492.99,425.53,67.46
2025-07-08,SO-17229,Cyberdyne,Consumer,South,Chairs 449,Furniture,Chairs,1,268.93,0.0,Cash,Online,268.93,220.52,48.41
2025-07-08,SO-17233,Hooli,Corporate,East,Copiers 864,Technology,Copiers,3,307.09,0.0,Cash,Wholesale,921.27,718.59,202.68
2025-07-08,SO-17235,Initech,Corporate,West,Tables 228,Furniture,Tables,1,588.39,0.0,PayPal,Retail,588.39,482.48,105.91
2025-07-08,SO-17234,Gringotts,Corporate,South,Tables 854,Furniture,Tables,1,70.65,0.15,Card,Wholesale,60.05,57.93,2.12
2025-07-09,SO-17242,Globex Ltd,Home Office,East,Chairs 555,Furniture,Chairs,5,246.25,0.1,Card,Wholesale,1108.12,1009.65,98.47
2025-07-09,SO-17244,Tyrell Corp,Consumer,West,Phones 912,Technology,Phones,1,138.42,0.0,Cash,Retail,138.42,107.97,30.45
2025-07-09,SO-17243,Acme Corp,Consumer,South,Furnishings 583,Furniture,Furnishings,1,276.94,0.1,Cash,Wholesale,249.25,227.09,22.16
2025-07-09,SO-17240,Pied Piper,Consumer,South,Bookcases 375,Furniture,Bookcases,2,229.69,0.0,Wire,Retail,459.38,376.7,82.68
2025-07-09,SO-17237,Globex Ltd,Home Office,Central,Art 571,Office Supplies,Art,1,366.85,0.0,Wire,Retail,366.85,264.13,102.72
2025-07-09,SO-17238,Wonka LLC,Home Office,Central,Accessories 423,Technology,Accessories,1,492.64,0.0,Wire,Wholesale,492.64,384.26,108.38
2025-07-09,SO-17245,Wayne Enterprises,Home Office,West,Accessories 509,Technology,Accessories,2,228.61,0.0,PayPal,Online,457.22,356.64,100.58
2025-07-09,SO-17239,Cyberdyne,Consumer,East,Paper 399,Office Supplies,Paper,1,508.44,0.0,Card,Online,508.44,366.08,142.36
2025-07-10,SO-17247,Vehement Capital,Home Office,West,Phones 202,Technology,Phones,1,482.71,0.0,Wire,Retail,482.71,376.51,106.2
2025-07-10,SO-17251,Acme Corp,Corporate,East,Copiers 413,Technology,Copiers,1,12.21,0.0,PayPal,Retail,12.21,9.52,2.69
2025-07-10,SO-17248,Stark Industries,Corporate,South,Chairs 399,Furniture,Chairs,1,29.16,0.0,PayPal,Wholesale,29.16,23.91,5.25
2025-07-10,SO-17249,Pied Piper,Corporate,South,Accessories 197,Technology,Accessories,1,189.53,0.0,Cash,Online,189.53,147.83,41.7
2025-07-10,SO-17246,Wayne Enterprises,Consumer,Central,Copiers 350,Technology,Copiers,5,235.21,0.0,Wire,Wholesale,1176.05,917.3,258.75
2025-07-11,SO-17254,Aperture Labs,Consumer,South,Machines 980,Technology,Machines,1,157.18,0.0,Cash,Online,157.18,122.6,34.58
2025-07-11,SO-17253,Oscorp,Home Office,Central,Bookcases 693,Furniture,Bookcases,1,183.67,0.0,Card,Online,183.67,150.61,33.06
2025-07-13,SO-17265,Hooli,Consumer,Central,Machines 100,Technology,Machines,1,71.12,0.0,PayPal,Retail,71.12,55.47,15.65
2025-07-13,SO-17267,Tyrell Corp,Home Office,Central,Paper 691,Office Supplies,Paper,2,256.9,0.1,Card,Wholesale,462.42,369.94,92.48
2025-07-13,SO-17263,Acme Corp,Home Office,Central,Phones 985,Technology,Phones,2,133.62,0.05,PayPal,Wholesale,253.88,208.44,45.44
2025-07-13,SO-17262,Oscorp,Home Office,East,Storage 625,Office Supplies,Storage,5,247.65,0.0,Card,Online,1238.25,891.55,346.7
2025-07-13,SO-17260,Initech,Home Office,West,Binders 207,Office Supplies,Binders,1,140.9,0.05,PayPal,Online,133.85,101.45,32.4
2025-07-14,SO-17274,Wonka LLC,Consumer,West,Phones 970,Technology,Phones,3,335.97,0.05,Cash,Online,957.51,786.18,171.33
2025-07-14,SO-17273,Umbrella Co,Corporate,Central,Paper 770,Office Supplies,Paper,1,555.06,0.05,PayPal,Wholesale,527.31,399.64,127.67
2025-07-14,SO-17269,Oscorp,Consumer,Central,Furnishings 424,Furniture,Furnishings,1,475.38,0.0,Wire,Online,475.38,389.81,85.57
2025-07-15,SO-17276,Umbrella Co,Corporate,West,Tables 415,Furniture,Tables,1,382.44,0.15,Card,Retail,325.07,313.6,11.47
2025-07-15,SO-17277,Tyrell Corp,Consumer,South,Furnishings 382,Furniture,Furnishings,3,401.24,0.0,PayPal,Retail,1203.72,987.06,216.66
2025-07-15,SO-17280,Tyrell Corp,Corporate,West,Phones 741,Technology,Phones,1,179.34,0.0,Card,Online,179.34,139.89,39.45
2025-07-15,SO-17275,Globex Ltd,Consumer,Central,Tables 923,Furniture,Tables,1,500.07,0.1,Card,Retail,450.06,410.06,40.0
2025-07-15,SO-17278,Wayne Enterprises,Home Office,East,Tables 266,Furniture,Tables,1,515.9,0.0,PayPal,Online,515.9,423.04,92.86
2025-07-16,SO-17284,Tyrell Corp,Consumer,East,Paper 434,Office Supplies,Paper,1,71.52,0.05,PayPal,Retail,67.94,51.49,16.45
2025-07-16,SO-17282,Acme Corp,Consumer,Central,Copiers 792,Technology,Copiers,1,388.16,0.1,Cash,Wholesale,349.34,302.76,46.58
2025-07-16,SO-17285,Cyberdyne,Home Office,West,Binders 296,Office Supplies,Binders,2,352.57,0.2,Cash,Online,564.11,507.7,56.41
2025-07-16,SO-17283,Vehement Capital,Corporate,East,Paper 720,Office Supplies,Paper,2,434.05,0.15,PayPal,Online,737.88,625.04,112.84
2025-07-17,SO-17294,Wayne Enterprises,Corporate,West,Tables 816,Furniture,Tables,2,178.84,0.2,Cash,Online,286.14,293.3,-7.16
2025-07-17,SO-17289,Stark Industries,Home Office,East,Art 807,Office Supplies,Art,1,469.88,0.0,Card,Retail,469.88,338.31,131.57
2025-07-17,SO-17291,Gringotts,Consumer,South,Chairs 102,Furniture,Chairs,1,201.12,0.0,Card,Retail,201.12,164.92,36.2
2025-07-17,SO-17286,Umbrella Co,Corporate,South,Phones 257,Technology,Phones,2,422.87,0.0,Card,Retail,845.74,659.68,186.06
2025-07-17,SO-17290,Acme Corp,Consumer,Central,Binders 666,Office Supplies,Binders,1,377.21,0.1,Card,Online,339.49,271.59,67.9
2025-07-17,SO-17288,Gringotts,Corporate,East,Furnishings 664,Furniture,Furnishings,1,547.17,0.15,Card,Online,465.09,448.68,16.41
2025-07-17,SO-17292,Cyberdyne,Corporate,Central,Binders 841,Office Supplies,Binders,5,405.22,0.0,Wire,Wholesale,2026.1,1458.8,567.3
2025-07-18,SO-17302,Gringotts,Consumer,East,Furnishings 693,Furniture,Furnishings,2,581.39,0.0,Cash,Retail,1162.78,953.48,209.3
2025-07-18,SO-17298,Globex Ltd,Consumer,East,Tables 261,Furniture,Tables,1,439.4,0.1,PayPal,Wholesale,395.46,360.31,35.15
2025-07-18,SO-17300,Initech,Corporate,East,Bookcases 628,Furniture,Bookcases,3,330.86,0.0,Card,Wholesale,992.58,813.93,178.65
2025-07-18,SO-17295,Wayne Enterprises,Corporate,Central,Copiers 375,Technology,Copiers,1,183.2,0.0,Card,Online,183.2,142.9,40.3
2025-07-18,SO-17296,Aperture Labs,Consumer,South,Phones 726,Technology,Phones,1,562.53,0.05,Wire,Wholesale,534.4,438.77,95.63
2025-07-18,SO-17297,Initech,Corporate,East,Copiers 210,Technology,Copiers,1,104.38,0.0,Cash,Retail,104.38,81.42,22.96
2025-07-19,SO-17304,Gringotts,Corporate,West,Art 201,Office Supplies,Art,1,511.28,0.1,PayPal,Online,460.15,368.12,92.03
2025-07-19,SO-17310,Wonka LLC,Consumer,Central,Copiers 696,Technology,Copiers,1,579.25,0.1,Card,Retail,521.33,451.81,69.52
2025-07-19,SO-17308,Cyberdyne,Corporate,East,Paper 506,Office Supplies,Paper,1,465.43,0.0,Wire,Retail,465.43,335.11,130.32
2025-07-19,SO-17306,Wonka LLC,Home Office,Central,Binders 421,Office Supplies,Binders,1,17.79,0.0,Wire,Wholesale,17.79,12.81,4.98
2025-07-19,SO-17311,Gringotts,Home Office,South,Binders 482,Office Supplies,Binders,1,574.79,0.1,PayPal,Retail,517.31,413.85,103.46
2025-07-19,SO-17303,Wayne Enterprises,Home Office,South,Tables 291,Furniture,Tables,1,412.31,0.1,Wire,Wholesale,371.08,338.09,32.99
2025-07-19,SO-17307,Aperture Labs,Corporate,East,Art 107,Office Supplies,Art,1,455.36,0.0,PayPal,Online,455.36,327.86,127.5
2025-07-19,SO-17312,Globex Ltd,Home Office,Central,Bookcases 271,Furniture,Bookcases,1,53.19,0.0,Cash,Retail,53.19,43.62,9.57
2025-07-19,SO-17309,Wonka LLC,Consumer,South,Phones 816,Technology,Phones,1,269.84,0.0,Cash,Online,269.84,210.48,59.36
2025-07-20,SO-17315,Cyberdyne,Home Office,East,Phones 258,Technology,Phones,1,213.42,0.0,Card,Wholesale,213.42,166.47,46.95
2025-07-20,SO-17313,Umbrella Co,Consumer,Central,Phones 595,Technology,Phones,1,373.0,0.0,Wire,Online,373.0,290.94,82.06
2025-07-20,SO-17316,Vehement Capital,Consumer,South,Bookcases 893,Furniture,Bookcases,4,92.88,0.0,Card,Wholesale,371.52,304.64,66.88
2025-07-20,SO-17317,Aperture Labs,Home Office,West,Tables 133,Furniture,Tables,1,281.92,0.05,PayPal,Wholesale,267.82,231.17,36.65
2025-07-20,SO-17320,Acme Corp,Corporate,West,Accessories 116,Technology,Accessories,1,464.65,0.0,Card,Online,464.65,362.43,102.22
2025-07-21,SO-17329,Acme Corp,Corporate,East,Phones 730,Technology,Phones,1,471.43,0.0,PayPal,Retail,471.43,367.72,103.71
2025-07-21,SO-17326,Oscorp,Home Office,South,Chairs 165,Furniture,Chairs,3,62.59,0.15,Wire,Retail,159.6,153.96,5.64
2025-07-21,SO-17328,Initech,Home Office,South,Tables 322,Furniture,Tables,2,12.19,0.0,Cash,Wholesale,24.38,20.0,4.38
2025-07-21,SO-17327,Acme Corp,Home Office,South,Bookcases 732,Furniture,Bookcases,1,595.63,0.0,Cash,Retail,595.63,488.42,107.21
2025-07-21,SO-17330,Wayne Enterprises,Home Office,East,Tables 231,Furniture,Tables,1,256.09,0.0,Card,Online,256.09,209.99,46.1
2025-07-21,SO-17322,Globex Ltd,Consumer,Central,Furnishings 614,Furniture,Furnishings,1,126.12,0.0,Card,Retail,126.12,103.42,22.7
2025-07-21,SO-17323,Wayne Enterprises,Home Office,West,Machines 585,Technology,Machines,1,133.64,0.15,Card,Wholesale,113.59,104.24,9.35
2025-07-21,SO-17325,Tyrell Corp,Home Office,South,Storage 812,Office Supplies,Storage,2,231.91,0.0,Wire,Retail,463.82,333.96,129.86
2025-07-22,SO-17331,Globex Ltd,Corporate,West,Copiers 245,Technology,Copiers,1,485.8,0.0,Wire,Wholesale,485.8,378.92,106.88
2025-07-23,SO-17335,Wonka LLC,Corporate,East,Phones 718,Technology,Phones,1,471.52,0.0,PayPal,Online,471.52,367.79,103.73
2025-07-23,SO-17334,Hooli,Corporate,South,Art 998,Office Supplies,Art,1,438.06,0.0,Cash,Wholesale,438.06,315.4,122.66
2025-07-23,SO-17337,Umbrella Co,Consumer,East,Chairs 429,Furniture,Chairs,1,564.71,0.1,PayPal,Wholesale,508.24,463.06,45.18
2025-07-23,SO-17333,Umbrella Co,Consumer,West,Chairs 541,Furniture,Chairs,1,448.11,0.1,Cash,Wholesale,403.3,367.45,35.85
2025-07-23,SO-17338,Oscorp,Consumer,East,Bookcases 233,Furniture,Bookcases,4,558.15,0.0,Wire,Retail,2232.6,1830.72,401.88
2025-07-24,SO-17343,Acme Corp,Consumer,East,Storage 945,Office Supplies,Storage,1,37.71,0.0,PayPal,Wholesale,37.71,27.15,10.56
2025-07-24,SO-17340,Oscorp,Corporate,West,Copiers 572,Technology,Copiers,2,98.71,0.0,Cash,Retail,197.42,153.98,43.44
2025-07-24,SO-17339,Hooli,Home Office,West,Bookcases 916,Furniture,Bookcases,2,404.16,0.1,PayPal,Wholesale,727.49,662.82,64.67
2025-07-24,SO-17341,Hooli,Home Office,East,Binders 465,Office Supplies,Binders,1,492.55,0.1,Cash,Wholesale,443.3,354.64,88.66
2025-07-24,SO-17344,Tyrell Corp,Consumer,Central,Bookcases 336,Furniture,Bookcases,3,475.96,0.0,Cash,Wholesale,1427.88,1170.87,257.01
2025-07-24,SO-17345,Hooli,Corporate,West,Furnishings 153,Furniture,Furnishings,1,385.06,0.1,PayPal,Retail,346.55,315.75,30.8
2025-07-24,SO-17342,Globex Ltd,Corporate,East,Art 747,Office Supplies,Art,1,351.85,0.1,PayPal,Retail,316.67,253.33,63.34
2025-07-25,SO-17347,Globex Ltd,Home Office,West,Furnishings 760,Furniture,Furnishings,3,171.37,0.0,Wire,Retail,514.11,421.56,92.55
2025-07-25,SO-17351,Hooli,Corporate,West,Bookcases 451,Furniture,Bookcases,3,119.38,0.0,Cash,Wholesale,358.14,293.67,64.47
2025-07-25,SO-17350,Cyberdyne,Corporate,East,Furnishings 434,Furniture,Furnishings,1,353.98,0.0,PayPal,Online,353.98,290.26,63.72
2025-07-26,SO-17358,Wonka LLC,Home Office,Central,Art 541,Office Supplies,Art,1,390.77,0.0,PayPal,Online,390.77,281.35,109.42
2025-07-26,SO-17360,Initech,Consumer,West,Accessories 230,Technology,Accessories,1,60.31,0.0,Card,Retail,60.31,47.04,13.27
2025-07-26,SO-17357,Wayne Enterprises,Home Office,Central,Paper 434,Office Supplies,Paper,5,20.77,0.05,Card,Retail,98.66,74.75,23.91
2025-07-26,SO-17354,Acme Corp,Corporate,East,Phones 894,Technology,Phones,1,77.36,0.05,PayPal,Online,73.49,60.34,13.15
2025-07-26,SO-17353,Acme Corp,Home Office,Central,Art 445,Office Supplies,Art,3,271.03,0.05,Wire,Online,772.44,585.42,187.02
2025-07-26,SO-17355,Initech,Consumer,South,Tables 211,Furniture,Tables,1,539.97,0.15,Wire,Wholesale,458.97,442.78,16.19
2025-07-26,SO-17356,Aperture Labs,Corporate,Central,Tables 364,Furniture,Tables,1,56.36,0.0,Card,Retail,56.36,46.22,10.14
2025-07-27,SO-17362,Oscorp,Consumer,Central,Binders 948,Office Supplies,Binders,1,251.61,0.0,Card,Wholesale,251.61,181.16,70.45
2025-07-27,SO-17366,Wayne Enterprises,Corporate,East,Art 142,Office Supplies,Art,1,157.27,0.0,Cash,Wholesale,157.27,113.23,44.04
2025-07-27,SO-17364,Initech,Consumer,Central,Accessories 264,Technology,Accessories,1,566.53,0.1,Card,Wholesale,509.88,441.89,67.99
2025-07-27,SO-17363,Stark Industries,Corporate,South,Machines 562,Technology,Machines,1,81.37,0.15,Wire,Retail,69.16,63.47,5.69
2025-07-28,SO-17370,Oscorp,Corporate,East,Machines 247,Technology,Machines,1,472.69,0.0,Wire,Online,472.69,368.7,103.99
2025-07-28,SO-17371,Globex Ltd,Consumer,Central,Storage 422,Office Supplies,Storage,4,255.41,0.0,Card,Wholesale,1021.64,735.6,286.04
2025-07-28,SO-17369,Globex Ltd,Consumer,East,Paper 133,Office Supplies,Paper,5,314.45,0.0,Cash,Retail,1572.25,1132.0,440.25
2025-07-28,SO-17368,Aperture Labs,Consumer,Central,Machines 356,Technology,Machines,1,153.86,0.05,PayPal,Online,146.17,120.01,26.16
2025-07-28,SO-17372,Oscorp,Home Office,South,Machines 128,Technology,Machines,4,562.04,0.05,PayPal,Wholesale,2135.75,1753.56,382.19
2025-07-29,SO-17374,Vehement Capital,Consumer,West,Machines 946,Technology,Machines,1,101.98,0.0,Card,Retail,101.98,79.54,22.44
2025-07-29,SO-17382,Stark Industries,Home Office,Central,Machines 768,Technology,Machines,2,154.06,0.0,Wire,Wholesale,308.12,240.34,67.78
2025-07-29,SO-17381,Vehement Capital,Consumer,West,Machines 605,Technology,Machines,1,129.54,0.0,PayPal,Online,129.54,101.04,28.5
2025-07-29,SO-17376,Initech,Corporate,South,Art 618,Office Supplies,Art,1,47.23,0.05,Wire,Wholesale,44.87,34.01,10.86
2025-07-29,SO-17383,Initech,Corporate,Central,Storage 662,Office Supplies,Storage,4,458.8,0.0,PayPal,Retail,1835.2,1321.36,513.84
2025-07-29,SO-17375,Umbrella Co,Home Office,East,Machines 568,Technology,Machines,1,169.62,0.15,Wire,Online,144.18,132.3,11.88
2025-07-29,SO-17378,Pied Piper,Home Office,South,Storage 783,Office Supplies,Storage,1,586.78,0.15,Cash,Online,498.76,422.48,76.28
2025-07-30,SO-17384,Acme Corp,Consumer,Central,Paper 528,Office Supplies,Paper,1,259.78,0.1,Card,Retail,233.8,187.04,46.76
2025-07-30,SO-17391,Tyrell Corp,Corporate,South,Copiers 110,Technology,Copiers,1,142.38,0.05,Wire,Retail,135.26,111.06,24.2
2025-07-30,SO-17385,Gringotts,Corporate,Central,Art 232,Office Supplies,Art,2,152.81,0.05,Cash,Wholesale,290.34,220.04,70.3
2025-07-30,SO-17392,Oscorp,Consumer,West,Tables 871,Furniture,Tables,4,56.6,0.0,PayPal,Retail,226.4,185.64,40.76
2025-07-30,SO-17387,Vehement Capital,Home Office,Central,Chairs 859,Furniture,Chairs,1,54.72,0.05,Cash,Wholesale,51.98,44.87,7.11
2025-07-30,SO-17388,Hooli,Corporate,East,Furnishings 174,Furniture,Furnishings,1,479.4,0.05,Card,Online,455.43,393.11,62.32
2025-07-30,SO-17393,Aperture Labs,Corporate,Central,Chairs 401,Furniture,Chairs,2,72.88,0.0,PayPal,Online,145.76,119.52,26.24
2025-07-31,SO-17403,Hooli,Corporate,West,Paper 501,Office Supplies,Paper,3,172.57,0.0,Card,Retail,517.71,372.75,144.96
2025-07-31,SO-17398,Tyrell Corp,Consumer,Central,Accessories 968,Technology,Accessories,1,458.64,0.15,Wire,Retail,389.84,357.74,32.1
2025-07-31,SO-17395,Hooli,Home Office,West,Furnishings 719,Furniture,Furnishings,1,548.61,0.1,Card,Online,493.75,449.86,43.89
2025-07-31,SO-17401,Stark Industries,Home Office,Central,Paper 546,Office Supplies,Paper,1,199.28,0.0,Cash,Online,199.28,143.48,55.8
2025-07-31,SO-17404,Hooli,Corporate,West,Furnishings 491,Furniture,Furnishings,2,116.66,0.0,Card,Wholesale,233.32,191.32,42.0
2025-07-31,SO-17394,Globex Ltd,Corporate,East,Furnishings 849,Furniture,Furnishings,1,284.29,0.0,Wire,Online,284.29,233.12,51.17
2025-07-31,SO-17399,Umbrella Co,Consumer,Central,Storage 438,Office Supplies,Storage,1,150.65,0.0,Cash,Retail,150.65,108.47,42.18
2025-07-31,SO-17400,Globex Ltd,Corporate,South,Furnishings 265,Furniture,Furnishings,1,109.17,0.05,Wire,Wholesale,103.71,89.52,14.19
2025-07-31,SO-17402,Wonka LLC,Consumer,West,Art 148,Office Supplies,Art,1,92.02,0.05,Wire,Wholesale,87.42,66.25,21.17
2025-07-31,SO-17397,Gringotts,Home Office,West,Tables 915,Furniture,Tables,4,10.43,0.1,Card,Retail,37.55,34.2,3.35
2025-08-01,SO-17406,Acme Corp,Consumer,East,Machines 473,Technology,Machines,5,180.78,0.15,Card,Wholesale,768.32,705.05,63.27
2025-08-01,SO-17412,Gringotts,Home Office,West,Accessories 504,Technology,Accessories,1,380.29,0.0,Wire,Online,380.29,296.63,83.66
2025-08-01,SO-17413,Pied Piper,Consumer,Central,Storage 278,Office Supplies,Storage,1,365.02,0.05,Card,Wholesale,346.77,262.81,83.96
2025-08-01,SO-17408,Initech,Consumer,East,Machines 920,Technology,Machines,1,442.29,0.15,Card,Retail,375.95,344.99,30.96
2025-08-02,SO-17415,Aperture Labs,Home Office,East,Binders 714,Office Supplies,Binders,5,100.52,0.05,Card,Retail,477.47,361.85,115.62
2025-08-02,SO-17418,Stark Industries,Corporate,West,Tables 916,Furniture,Tables,1,299.58,0.0,Wire,Wholesale,299.58,245.66,53.92
2025-08-02,SO-17414,Hooli,Home Office,Central,Binders 745,Office Supplies,Binders,3,94.73,0.0,Cash,Online,284.19,204.63,79.56
2025-08-02,SO-17416,Acme Corp,Consumer,West,Tables 548,Furniture,Tables,1,412.33,0.0,Wire,Retail,412.33,338.11,74.22
2025-08-03,SO-17422,Hooli,Corporate,East,Machines 277,Technology,Machines,1,487.81,0.1,PayPal,Wholesale,439.03,380.49,58.54
2025-08-03,SO-17425,Tyrell Corp,Corporate,South,Art 590,Office Supplies,Art,3,171.59,0.0,Card,Wholesale,514.77,370.62,144.15
2025-08-03,SO-17423,Pied Piper,Consumer,Central,Accessories 695,Technology,Accessories,1,250.03,0.05,Cash,Retail,237.53,195.02,42.51
2025-08-03,SO-17421,Tyrell Corp,Corporate,South,Chairs 187,Furniture,Chairs,4,70.97,0.1,Cash,Retail,255.49,232.8,22.69
